,filename,m_timestamp,total_coverage,current_coverage,total_coverage_own_finds,running_s
55,"id:000055,src:000000,op:flip1,pos:360,+cov",2019-10-30 14:10:56.540082432,1585,1374,211,0.0
56,"id:000056,src:000000,op:flip1,pos:360,+cov",2019-10-30 14:10:56.544082432,1591,1379,217,0.0
57,"id:000057,src:000000,op:flip1,pos:364,+cov",2019-10-30 14:10:56.560082432,1593,1380,219,0.0
58,"id:000058,src:000000,op:flip1,pos:368",2019-10-30 14:10:56.556082432,1593,1373,219,0.0
59,"id:000059,src:000000,op:flip1,pos:372,+cov",2019-10-30 14:10:56.544082432,1594,1374,220,0.0
60,"id:000060,src:000000,op:flip1,pos:400",2019-10-30 14:10:56.552082432,1594,1369,220,0.0
61,"id:000061,src:000000,op:flip1,pos:4161,+cov",2019-10-30 14:10:56.556082432,1603,1404,229,0.0
62,"id:000062,src:000000,op:flip1,pos:4172,+cov",2019-10-30 14:10:56.540082432,1605,1376,231,0.0
63,"id:000063,src:000000,op:flip1,pos:4172,+cov",2019-10-30 14:10:56.556082432,1613,1382,239,0.0
64,"id:000064,src:000000,op:flip1,pos:4174,+cov",2019-10-30 14:10:56.556082432,1617,1379,243,0.0
65,"id:000065,src:000000,op:flip1,pos:4174,+cov",2019-10-30 14:10:56.548082688,1620,1376,246,0.0
66,"id:000066,src:000000,op:flip1,pos:4348",2019-10-30 14:10:56.540082432,1620,1384,246,0.0
67,"id:000067,src:000000,op:flip1,pos:4492",2019-10-30 14:10:56.536082432,1620,1381,246,0.0
68,"id:000068,src:000000,op:flip1,pos:4572,+cov",2019-10-30 14:10:56.560082432,1625,1387,251,0.0
69,"id:000069,src:000000,op:flip1,pos:4577,+cov",2019-10-30 14:10:56.560082432,1626,1404,252,0.0
70,"id:000070,src:000000,op:flip1,pos:4588,+cov",2019-10-30 14:10:56.552082432,1628,1377,254,0.0
71,"id:000071,src:000000,op:flip1,pos:4604",2019-10-30 14:10:56.552082432,1628,1377,254,0.0
72,"id:000072,src:000000,op:flip1,pos:4620,+cov",2019-10-30 14:10:56.540082432,1629,1377,255,0.0
73,"id:000073,src:000000,op:flip1,pos:4620",2019-10-30 14:10:56.536082432,1629,1374,255,0.0
74,"id:000074,src:000000,op:flip1,pos:4620,+cov",2019-10-30 14:10:56.536082432,1630,1375,256,0.0
75,"id:000075,src:000000,op:flip1,pos:4620",2019-10-30 14:10:56.544082432,1630,1374,256,0.0
76,"id:000076,src:000000,op:flip1,pos:4624,+cov",2019-10-30 14:10:56.560082432,1634,1378,260,0.0
77,"id:000077,src:000000,op:flip1,pos:4624,+cov",2019-10-30 14:10:56.540082432,1636,1376,262,0.0
78,"id:000078,src:000000,op:flip1,pos:4640,+cov",2019-10-30 14:10:56.548082688,1641,1379,267,0.0
79,"id:000079,src:000000,op:flip1,pos:4672,+cov",2019-10-30 14:10:56.564082432,1642,1380,268,0.0
80,"id:000080,src:000000,op:flip1,pos:4673",2019-10-30 14:10:56.540082432,1642,1374,268,0.0
81,"id:000081,src:000000,op:flip1,pos:4688",2019-10-30 14:10:56.556082432,1642,1374,268,0.0
82,"id:000082,src:000000,op:flip1,pos:4704",2019-10-30 14:10:56.540082432,1642,1381,268,0.0
83,"id:000083,src:000000,op:flip1,pos:4752",2019-10-30 14:10:56.556082432,1642,1374,268,0.0
84,"id:000084,src:000000,op:flip1,pos:4764",2019-10-30 14:10:56.544082432,1642,1377,268,0.0
85,"id:000085,src:000000,op:flip1,pos:4764",2019-10-30 14:10:56.540082432,1642,1376,268,0.0
86,"id:000086,src:000000,op:flip1,pos:4780",2019-10-30 14:10:56.548082688,1642,1383,268,0.0
87,"id:000087,src:000000,op:flip1,pos:4800",2019-10-30 14:10:56.560082432,1642,1374,268,0.0
88,"id:000088,src:000000,op:flip1,pos:4812",2019-10-30 14:10:56.560082432,1642,1377,268,0.0
89,"id:000089,src:000000,op:flip1,pos:4812",2019-10-30 14:10:56.560082432,1642,1376,268,0.0
90,"id:000090,src:000000,op:flip1,pos:4816",2019-10-30 14:10:56.560082432,1642,1374,268,0.0
91,"id:000091,src:000000,op:flip1,pos:4833,+cov",2019-10-30 14:10:56.560082432,1643,1375,269,0.0
92,"id:000092,src:000000,op:flip1,pos:4864,+cov",2019-10-30 14:10:56.540082432,1665,1396,291,0.0
93,"id:000093,src:000000,op:flip1,pos:4878,+cov",2019-10-30 14:10:56.544082432,1667,1379,293,0.0
94,"id:000094,src:000000,op:flip1,pos:4878",2019-10-30 14:10:56.556082432,1667,1377,293,0.0
95,"id:000095,src:000000,op:flip1,pos:4892,+cov",2019-10-30 14:10:56.564082432,1669,1377,295,0.0
96,"id:000096,src:000000,op:flip1,pos:4892,+cov",2019-10-30 14:10:56.552082432,1670,1375,296,0.0
97,"id:000097,src:000000,op:flip1,pos:4924,+cov",2019-10-30 14:10:56.540082432,1672,1377,298,0.0
98,"id:000098,src:000000,op:flip1,pos:4928",2019-10-30 14:10:56.540082432,1672,1374,298,0.0
99,"id:000099,src:000000,op:flip1,pos:4928",2019-10-30 14:10:56.540082432,1672,1374,298,0.0
100,"id:000100,src:000000,op:flip1,pos:4929",2019-10-30 14:10:56.540082432,1672,1380,298,0.0
101,"id:000101,src:000000,op:flip1,pos:4940",2019-10-30 14:10:56.544082432,1672,1376,298,0.0
102,"id:000102,src:000000,op:flip1,pos:4940",2019-10-30 14:10:56.544082432,1672,1374,298,0.0
103,"id:000103,src:000000,op:flip1,pos:4958,+cov",2019-10-30 14:10:56.544082432,1673,1379,299,0.0
104,"id:000104,src:000000,op:flip1,pos:4992",2019-10-30 14:10:56.560082432,1673,1380,299,0.0
105,"id:000105,src:000000,op:flip1,pos:5070",2019-10-30 14:10:56.564082432,1673,1374,299,0.0
106,"id:000106,src:000000,op:flip1,pos:5184,+cov",2019-10-30 14:10:56.564082432,1757,1480,383,0.0
107,"id:000107,src:000000,op:flip1,pos:5244,+cov",2019-10-30 14:10:56.552082432,1759,1375,385,0.0
108,"id:000108,src:000000,op:flip1,pos:5246,+cov",2019-10-30 14:10:56.556082432,1760,1378,386,0.0
109,"id:000109,src:000000,op:flip1,pos:5267,+cov",2019-10-30 14:10:56.544082432,1761,1377,387,0.0
110,"id:000110,src:000000,op:flip1,pos:5287,+cov",2019-10-30 14:10:56.536082432,1803,1500,429,0.0
111,"id:000111,src:000000,op:flip1,pos:5287",2019-10-30 14:10:56.548082688,1803,1374,429,0.0
112,"id:000112,src:000000,op:flip1,pos:5290,+cov",2019-10-30 14:10:56.548082688,1827,1417,453,0.0
113,"id:000113,src:000000,op:flip1,pos:5324",2019-10-30 14:10:56.560082432,1827,1500,453,0.0
114,"id:000114,src:000000,op:flip1,pos:5375,+cov",2019-10-30 14:10:56.552082432,1840,1510,466,0.0
115,"id:000115,src:000000,op:flip1,pos:5378,+cov",2019-10-30 14:10:56.556082432,1842,1376,468,0.0
116,"id:000116,src:000000,op:flip1,pos:5427,+cov",2019-10-30 14:10:56.544082432,1898,1534,524,0.0
117,"id:000117,src:000000,op:flip1,pos:5446,+cov",2019-10-30 14:10:56.556082432,1900,1379,526,0.0
118,"id:000118,src:000000,op:flip1,pos:5453,+cov",2019-10-30 14:10:56.556082432,1901,1497,527,0.0
119,"id:000119,src:000000,op:flip1,pos:5472,+cov",2019-10-30 14:10:56.536082432,1903,1461,529,0.0
120,"id:000120,src:000000,op:flip1,pos:5500,+cov",2019-10-30 14:10:56.552082432,1925,1477,551,0.0
121,"id:000121,src:000000,op:flip1,pos:5513,+cov",2019-10-30 14:10:56.560082432,1937,1527,563,0.0
122,"id:000122,src:000000,op:flip1,pos:5525,+cov",2019-10-30 14:10:56.544082432,1938,1375,564,0.0
123,"id:000123,src:000000,op:flip1,pos:5557,+cov",2019-10-30 14:10:56.544082432,1958,1518,584,0.0
124,"id:000124,src:000000,op:flip1,pos:5560,+cov",2019-10-30 14:10:56.552082432,1967,1406,593,0.0
125,"id:000125,src:000000,op:flip1,pos:5626,+cov",2019-10-30 14:10:56.544082432,1968,1511,594,0.0
126,"id:000126,src:000000,op:flip1,pos:5667,+cov",2019-10-30 14:10:56.552082432,1970,1499,596,0.0
127,"id:000127,src:000000,op:flip1,pos:5667",2019-10-30 14:10:56.556082432,1970,1374,596,0.0
128,"id:000128,src:000000,op:flip1,pos:5682,+cov",2019-10-30 14:10:56.548082688,1973,1541,599,0.0
129,"id:000129,src:000000,op:flip1,pos:5698,+cov",2019-10-30 14:10:56.548082688,1980,1507,606,0.0
130,"id:000130,src:000000,op:flip1,pos:5762",2019-10-30 14:10:56.536082432,1980,1513,606,0.0
131,"id:000131,src:000000,op:flip1,pos:5801,+cov",2019-10-30 14:10:56.544082432,1983,1466,609,0.0
132,"id:000132,src:000000,op:flip1,pos:5813",2019-10-30 14:10:56.560082432,1983,1455,609,0.0
133,"id:000133,src:000000,op:flip1,pos:5867",2019-10-30 14:10:56.540082432,1983,1374,609,0.0
134,"id:000134,src:000000,op:flip1,pos:5867",2019-10-30 14:10:56.548082688,1983,1374,609,0.0
135,"id:000135,src:000000,op:flip1,pos:5874",2019-10-30 14:10:56.540082432,1983,1374,609,0.0
136,"id:000136,src:000000,op:flip1,pos:5995",2019-10-30 14:10:56.564082432,1983,1379,609,0.0
137,"id:000137,src:000000,op:flip1,pos:6039",2019-10-30 14:10:56.536082432,1983,1374,609,0.0
138,"id:000138,src:000000,op:flip1,pos:6081",2019-10-30 14:10:56.548082688,1983,1376,609,0.0
139,"id:000139,src:000000,op:flip1,pos:6092",2019-10-30 14:10:56.540082432,1983,1371,609,0.0
140,"id:000140,src:000000,op:flip1,pos:6093,+cov",2019-10-30 14:10:56.548082688,1985,1374,611,0.0
141,"id:000141,src:000000,op:flip1,pos:6093,+cov",2019-10-30 14:10:56.560082432,1987,1372,613,0.0
142,"id:000142,src:000000,op:flip1,pos:6144,+cov",2019-10-30 14:10:56.536082432,1989,1376,615,0.0
143,"id:000143,src:000000,op:flip1,pos:6145,+cov",2019-10-30 14:10:56.560082432,1997,637,623,0.0
144,"id:000144,src:000000,op:flip1,pos:6148,+cov",2019-10-30 14:10:56.556082432,2001,1378,627,0.0
145,"id:000145,src:000000,op:flip1,pos:6148,+cov",2019-10-30 14:10:56.560082432,2003,608,629,0.0
146,"id:000146,src:000000,op:flip1,pos:6148,+cov",2019-10-30 14:10:56.536082432,2004,607,630,0.0
147,"id:000147,src:000000,op:flip1,pos:6148,+cov",2019-10-30 14:10:56.540082432,2005,1375,631,0.0
148,"id:000148,src:000000,op:flip1,pos:6148,+cov",2019-10-30 14:10:56.556082432,2018,1388,644,0.0
149,"id:000149,src:000000,op:flip1,pos:6148",2019-10-30 14:10:56.544082432,2018,1381,644,0.0
150,"id:000150,src:000000,op:flip1,pos:6151,+cov",2019-10-30 14:10:56.564082432,2019,1378,645,0.0
151,"id:000151,src:000000,op:flip1,pos:6152,+cov",2019-10-30 14:10:56.548082688,2029,1406,655,0.0
152,"id:000152,src:000000,op:flip1,pos:6152",2019-10-30 14:10:56.540082432,2029,1374,655,0.0
153,"id:000153,src:000000,op:flip1,pos:6152,+cov",2019-10-30 14:10:56.552082432,2030,1375,656,0.0
154,"id:000154,src:000000,op:flip1,pos:6152",2019-10-30 14:10:56.556082432,2030,1374,656,0.0
155,"id:000155,src:000000,op:flip1,pos:6152",2019-10-30 14:10:56.552082432,2030,1374,656,0.0
156,"id:000156,src:000000,op:flip1,pos:6153,+cov",2019-10-30 14:10:56.544082432,2033,1378,659,0.0
157,"id:000157,src:000000,op:flip1,pos:6153,+cov",2019-10-30 14:10:56.548082688,2073,736,699,0.0
158,"id:000158,src:000000,op:flip1,pos:6155,+cov",2019-10-30 14:10:56.548082688,2075,1376,701,0.0
159,"id:000159,src:000000,op:flip1,pos:6185",2019-10-30 14:10:56.544082432,2075,741,701,0.0
160,"id:000160,src:000000,op:flip1,pos:6188",2019-10-30 14:10:56.540082432,2075,1376,701,0.0
161,"id:000161,src:000000,op:flip1,pos:6188",2019-10-30 14:10:56.544082432,2075,1372,701,0.0
162,"id:000162,src:000000,op:flip1,pos:6188,+cov",2019-10-30 14:10:56.548082688,2091,1388,717,0.0
163,"id:000163,src:000000,op:flip1,pos:6193",2019-10-30 14:10:56.540082432,2091,787,717,0.0
164,"id:000164,src:000000,op:flip1,pos:6200",2019-10-30 14:10:56.556082432,2091,1381,717,0.0
165,"id:000165,src:000000,op:flip1,pos:6201,+cov",2019-10-30 14:10:56.556082432,2095,697,721,0.0
166,"id:000166,src:000000,op:flip1,pos:6201",2019-10-30 14:10:56.540082432,2095,1385,721,0.0
167,"id:000167,src:000000,op:flip1,pos:6204",2019-10-30 14:10:56.540082432,2095,1380,721,0.0
168,"id:000168,src:000000,op:flip1,pos:6204",2019-10-30 14:10:56.536082432,2095,1381,721,0.0
169,"id:000169,src:000000,op:flip1,pos:6204,+cov",2019-10-30 14:10:56.544082432,2099,1378,725,0.0
170,"id:000170,src:000000,op:flip1,pos:6207,+cov",2019-10-30 14:10:56.560082432,2102,674,728,0.0
171,"id:000171,src:000000,op:flip1,pos:6208",2019-10-30 14:10:56.556082432,2102,596,728,0.0
172,"id:000172,src:000000,op:flip1,pos:6225",2019-10-30 14:10:56.548082688,2102,796,728,0.0
173,"id:000173,src:000000,op:flip1,pos:6233",2019-10-30 14:10:56.548082688,2102,835,728,0.0
174,"id:000174,src:000000,op:flip1,pos:6241",2019-10-30 14:10:56.544082432,2102,720,728,0.0
175,"id:000175,src:000000,op:flip1,pos:6241",2019-10-30 14:10:56.536082432,2102,1379,728,0.0
176,"id:000176,src:000000,op:flip1,pos:6244",2019-10-30 14:10:56.536082432,2102,1380,728,0.0
177,"id:000177,src:000000,op:flip1,pos:6244,+cov",2019-10-30 14:10:56.548082688,2104,1371,730,0.0
178,"id:000178,src:000000,op:flip1,pos:6245",2019-10-30 14:10:56.536082432,2104,720,730,0.0
179,"id:000179,src:000000,op:flip1,pos:6248",2019-10-30 14:10:56.544082432,2104,596,730,0.0
180,"id:000180,src:000000,op:flip1,pos:6265",2019-10-30 14:10:56.564082432,2104,802,730,0.0
181,"id:000181,src:000000,op:flip1,pos:6268",2019-10-30 14:10:56.556082432,2104,1372,730,0.0
182,"id:000182,src:000000,op:flip1,pos:6272,+cov",2019-10-30 14:10:56.544082432,2109,1380,735,0.0
183,"id:000183,src:000000,op:flip1,pos:6272,+cov",2019-10-30 14:10:56.536082432,2111,1376,737,0.0
184,"id:000184,src:000000,op:flip1,pos:6273",2019-10-30 14:10:56.552082432,2111,846,737,0.0
185,"id:000185,src:000000,op:flip1,pos:6288",2019-10-30 14:10:56.560082432,2111,596,737,0.0
186,"id:000186,src:000000,op:flip1,pos:6304",2019-10-30 14:10:56.536082432,2111,1385,737,0.0
187,"id:000187,src:000000,op:flip1,pos:6305",2019-10-30 14:10:56.544082432,2111,809,737,0.0
188,"id:000188,src:000000,op:flip1,pos:6308,+cov",2019-10-30 14:10:56.536082432,2130,1393,756,0.0
189,"id:000189,src:000000,op:flip1,pos:6308,+cov",2019-10-30 14:10:56.564082432,2146,1403,772,0.0
190,"id:000190,src:000000,op:flip1,pos:6308",2019-10-30 14:10:56.544082432,2146,1389,772,0.0
191,"id:000191,src:000000,op:flip1,pos:6308",2019-10-30 14:10:56.560082432,2146,777,772,0.0
192,"id:000192,src:000000,op:flip1,pos:6308,+cov",2019-10-30 14:10:56.564082432,2147,1394,773,0.0
193,"id:000193,src:000000,op:flip1,pos:6311",2019-10-30 14:10:56.556082432,2147,1393,773,0.0
194,"id:000194,src:000000,op:flip1,pos:6312,+cov",2019-10-30 14:10:56.540082432,2148,1375,774,0.0
195,"id:000195,src:000000,op:flip1,pos:6313",2019-10-30 14:10:56.540082432,2148,856,774,0.0
196,"id:000196,src:000000,op:flip1,pos:6324,+cov",2019-10-30 14:10:56.552082432,2155,1399,781,0.0
197,"id:000197,src:000000,op:flip1,pos:6328",2019-10-30 14:10:56.552082432,2155,596,781,0.0
198,"id:000198,src:000000,op:flip1,pos:6328",2019-10-30 14:10:56.560082432,2155,1401,781,0.0
199,"id:000199,src:000000,op:flip1,pos:6332,+cov",2019-10-30 14:10:56.552082432,2156,782,782,0.0
200,"id:000200,src:000000,op:flip1,pos:6340",2019-10-30 14:10:56.556082432,2156,780,782,0.0
201,"id:000201,src:000000,op:flip1,pos:6348,+cov",2019-10-30 14:10:56.544082432,2158,1376,784,0.0
202,"id:000202,src:000000,op:flip1,pos:6348",2019-10-30 14:10:56.560082432,2158,786,784,0.0
203,"id:000203,src:000000,op:flip1,pos:6348",2019-10-30 14:10:56.540082432,2158,1373,784,0.0
204,"id:000204,src:000000,op:flip1,pos:6348,+cov",2019-10-30 14:10:56.536082432,2159,789,785,0.0
205,"id:000205,src:000000,op:flip1,pos:6353",2019-10-30 14:10:56.544082432,2159,868,785,0.0
206,"id:000206,src:000000,op:flip1,pos:6385",2019-10-30 14:10:56.564082432,2159,831,785,0.0
207,"id:000207,src:000000,op:flip1,pos:6388",2019-10-30 14:10:56.552082432,2159,1373,785,0.0
208,"id:000208,src:000000,op:flip1,pos:6388,+cov",2019-10-30 14:10:56.560082432,2161,1371,787,0.0
209,"id:000209,src:000000,op:flip1,pos:6393",2019-10-30 14:10:56.560082432,2161,876,787,0.0
210,"id:000210,src:000000,op:flip1,pos:6420,+cov",2019-10-30 14:10:56.544082432,2163,802,789,0.0
211,"id:000211,src:000000,op:flip1,pos:6425",2019-10-30 14:10:56.544082432,2163,839,789,0.0
212,"id:000212,src:000000,op:flip1,pos:6428",2019-10-30 14:10:56.556082432,2163,807,789,0.0
213,"id:000213,src:000000,op:flip1,pos:6468",2019-10-30 14:10:56.552082432,2163,1376,789,0.0
214,"id:000214,src:000000,op:flip1,pos:6468,+cov",2019-10-30 14:10:56.556082432,2164,1376,790,0.0
215,"id:000215,src:000000,op:flip1,pos:6468",2019-10-30 14:10:56.544082432,2164,1372,790,0.0
216,"id:000216,src:000000,op:flip1,pos:6488",2019-10-30 14:10:56.540082432,2164,1375,790,0.0
217,"id:000217,src:000000,op:flip1,pos:6492,+cov",2019-10-30 14:10:56.548082688,2165,1374,791,0.0
218,"id:000218,src:000000,op:flip1,pos:6513",2019-10-30 14:10:56.544082432,2165,918,791,0.0
219,"id:000219,src:000000,op:flip1,pos:6548",2019-10-30 14:10:56.556082432,2165,1383,791,0.0
220,"id:000220,src:000000,op:flip1,pos:6553",2019-10-30 14:10:56.548082688,2165,920,791,0.0
221,"id:000221,src:000000,op:flip1,pos:6588,+cov",2019-10-30 14:10:56.536082432,2173,1383,799,0.0
222,"id:000222,src:000000,op:flip1,pos:6593",2019-10-30 14:10:56.548082688,2173,920,799,0.0
223,"id:000223,src:000000,op:flip1,pos:6628,+cov",2019-10-30 14:10:56.544082432,2175,1377,801,0.0
224,"id:000224,src:000000,op:flip1,pos:6633",2019-10-30 14:10:56.544082432,2175,922,801,0.0
225,"id:000225,src:000000,op:flip1,pos:6668",2019-10-30 14:10:56.540082432,2175,1385,801,0.0
226,"id:000226,src:000000,op:flip1,pos:6673",2019-10-30 14:10:56.560082432,2175,922,801,0.0
227,"id:000227,src:000000,op:flip1,pos:6745",2019-10-30 14:10:56.548082688,2175,885,801,0.0
228,"id:000228,src:000000,op:flip1,pos:6748",2019-10-30 14:10:56.556082432,2175,1383,801,0.0
229,"id:000229,src:000000,op:flip1,pos:6753",2019-10-30 14:10:56.540082432,2175,922,801,0.0
230,"id:000230,src:000000,op:flip1,pos:6785",2019-10-30 14:10:56.560082432,2175,885,801,0.0
231,"id:000231,src:000000,op:flip1,pos:6793",2019-10-30 14:10:56.564082432,2175,922,801,0.0
232,"id:000232,src:000000,op:flip1,pos:6833",2019-10-30 14:10:56.564082432,2175,922,801,0.0
233,"id:000233,src:000000,op:flip1,pos:6865",2019-10-30 14:10:56.544082432,2175,885,801,0.0
234,"id:000234,src:000000,op:flip1,pos:6868",2019-10-30 14:10:56.560082432,2175,1378,801,0.0
235,"id:000235,src:000000,op:flip1,pos:6868",2019-10-30 14:10:56.560082432,2175,1383,801,0.0
236,"id:000236,src:000000,op:flip1,pos:6873",2019-10-30 14:10:56.556082432,2175,924,801,0.0
237,"id:000237,src:000000,op:flip1,pos:6905",2019-10-30 14:10:56.552082432,2175,888,801,0.0
238,"id:000238,src:000000,op:flip1,pos:6908",2019-10-30 14:10:56.552082432,2175,856,801,0.0
239,"id:000239,src:000000,op:flip1,pos:6913",2019-10-30 14:10:56.548082688,2175,925,801,0.0
240,"id:000240,src:000000,op:flip1,pos:6948,+cov",2019-10-30 14:10:56.544082432,2178,859,804,0.0
241,"id:000241,src:000000,op:flip1,pos:6948",2019-10-30 14:10:56.548082688,2178,1371,804,0.0
242,"id:000242,src:000000,op:flip1,pos:6952,+cov",2019-10-30 14:10:56.540082432,2180,1380,806,0.0
243,"id:000243,src:000000,op:flip1,pos:6953",2019-10-30 14:10:56.560082432,2180,929,806,0.0
244,"id:000244,src:000000,op:flip1,pos:6988",2019-10-30 14:10:56.548082688,2180,865,806,0.0
245,"id:000245,src:000000,op:flip1,pos:6993",2019-10-30 14:10:56.544082432,2180,934,806,0.0
246,"id:000246,src:000000,op:flip1,pos:7028,+cov",2019-10-30 14:10:56.560082432,2181,1382,807,0.0
247,"id:000247,src:000000,op:flip1,pos:7088",2019-10-30 14:10:56.552082432,2181,600,807,0.0
248,"id:000248,src:000000,op:flip1,pos:7105",2019-10-30 14:10:56.548082688,2181,902,807,0.0
249,"id:000249,src:000000,op:flip1,pos:7112,+cov",2019-10-30 14:10:56.552082432,2182,1366,808,0.0
250,"id:000250,src:000000,op:flip1,pos:7113",2019-10-30 14:10:56.560082432,2182,941,808,0.0
251,"id:000251,src:000000,op:flip1,pos:7144,+cov",2019-10-30 14:10:56.560082432,2183,1382,809,0.0
252,"id:000252,src:000000,op:flip1,pos:7145",2019-10-30 14:10:56.560082432,2183,910,809,0.0
253,"id:000253,src:000000,op:flip1,pos:7152,+cov",2019-10-30 14:10:56.552082432,2184,1406,810,0.0
254,"id:000254,src:000000,op:flip1,pos:7152",2019-10-30 14:10:56.544082432,2184,1369,810,0.0
255,"id:000255,src:000000,op:flip1,pos:7153",2019-10-30 14:10:56.552082432,2184,951,810,0.0
256,"id:000256,src:000000,op:flip1,pos:7184",2019-10-30 14:10:56.556082432,2184,1375,810,0.0
257,"id:000257,src:000000,op:flip1,pos:7188,+cov",2019-10-30 14:10:56.544082432,2190,1040,816,0.0
258,"id:000258,src:000000,op:flip1,pos:7188,+cov",2019-10-30 14:10:56.552082432,2196,1037,822,0.0
259,"id:000259,src:000000,op:flip1,pos:7188",2019-10-30 14:10:56.560082432,2196,1036,822,0.0
260,"id:000260,src:000000,op:flip1,pos:7188",2019-10-30 14:10:56.536082432,2196,1032,822,0.0
261,"id:000261,src:000000,op:flip1,pos:7188",2019-10-30 14:10:56.536082432,2196,1035,822,0.0
262,"id:000262,src:000000,op:flip1,pos:7192",2019-10-30 14:10:56.552082432,2196,599,822,0.0
263,"id:000263,src:000000,op:flip1,pos:7192,+cov",2019-10-30 14:10:56.560082432,2200,1381,826,0.0
264,"id:000264,src:000000,op:flip1,pos:7200,+cov",2019-10-30 14:10:56.560082432,2202,1414,828,0.0
265,"id:000265,src:000000,op:flip1,pos:7200",2019-10-30 14:10:56.552082432,2202,1412,828,0.0
266,"id:000266,src:000000,op:flip1,pos:7200",2019-10-30 14:10:56.556082432,2202,1411,828,0.0
267,"id:000267,src:000000,op:flip1,pos:7200,+cov",2019-10-30 14:10:56.536082432,2203,1380,829,0.0
268,"id:000268,src:000000,op:flip1,pos:7200,+cov",2019-10-30 14:10:56.536082432,2206,1311,832,0.0
269,"id:000269,src:000000,op:flip1,pos:7200",2019-10-30 14:10:56.544082432,2206,1370,832,0.0
270,"id:000270,src:000000,op:flip1,pos:7200",2019-10-30 14:10:56.540082432,2206,1361,832,0.0
271,"id:000271,src:000000,op:flip1,pos:7200",2019-10-30 14:10:56.564082432,2206,1332,832,0.0
272,"id:000272,src:000000,op:flip1,pos:7201,+cov",2019-10-30 14:10:56.560082432,2216,1027,842,0.0
273,"id:000273,src:000000,op:flip1,pos:7201,+cov",2019-10-30 14:10:56.556082432,2222,1076,848,0.0
274,"id:000274,src:000000,op:flip1,pos:7201",2019-10-30 14:10:56.548082688,2222,1365,848,0.0
275,"id:000275,src:000000,op:flip1,pos:7201",2019-10-30 14:10:56.556082432,2222,1403,848,0.0
276,"id:000276,src:000000,op:flip1,pos:7201",2019-10-30 14:10:56.564082432,2222,1413,848,0.0
277,"id:000277,src:000000,op:flip1,pos:7201",2019-10-30 14:10:56.560082432,2222,1414,848,0.0
278,"id:000278,src:000000,op:flip1,pos:7204",2019-10-30 14:10:56.548082688,2222,1414,848,0.0
279,"id:000279,src:000000,op:flip1,pos:7204,+cov",2019-10-30 14:10:56.544082432,2230,1381,856,0.0
280,"id:000280,src:000000,op:flip1,pos:7204,+cov",2019-10-30 14:10:56.544082432,2239,1422,865,0.0
281,"id:000281,src:000000,op:flip1,pos:7204,+cov",2019-10-30 14:10:56.536082432,2242,1380,868,0.0
282,"id:000282,src:000000,op:flip1,pos:7205",2019-10-30 14:10:56.548082688,2242,1428,868,0.0
283,"id:000283,src:000000,op:flip1,pos:7205,+cov",2019-10-30 14:10:56.556082432,2244,892,870,0.0
284,"id:000284,src:000000,op:flip1,pos:7205",2019-10-30 14:10:56.540082432,2244,1414,870,0.0
285,"id:000285,src:000000,op:flip1,pos:7207,+cov",2019-10-30 14:10:56.552082432,2245,1003,871,0.0
286,"id:000286,src:000000,op:flip1,pos:7207,+cov",2019-10-30 14:10:56.544082432,2247,1020,873,0.0
287,"id:000287,src:000000,op:flip1,pos:7208,+cov",2019-10-30 14:10:56.536082432,2249,1357,875,0.0
288,"id:000288,src:000000,op:flip1,pos:7208,+cov",2019-10-30 14:10:56.556082432,2251,1386,877,0.0
289,"id:000289,src:000000,op:flip1,pos:7225",2019-10-30 14:10:56.552082432,2251,964,877,0.0
290,"id:000290,src:000000,op:flip1,pos:7228",2019-10-30 14:10:56.560082432,2251,932,877,0.0
291,"id:000291,src:000000,op:flip1,pos:7231,+cov",2019-10-30 14:10:56.556082432,2253,1380,879,0.0
292,"id:000292,src:000000,op:flip1,pos:7240",2019-10-30 14:10:56.540082432,2253,1371,879,0.0
293,"id:000293,src:000000,op:flip1,pos:7240",2019-10-30 14:10:56.552082432,2253,1382,879,0.0
294,"id:000294,src:000000,op:flip1,pos:7240",2019-10-30 14:10:56.540082432,2253,1367,879,0.0
295,"id:000295,src:000000,op:flip1,pos:7240",2019-10-30 14:10:56.540082432,2253,1369,879,0.0
296,"id:000296,src:000000,op:flip1,pos:7240",2019-10-30 14:10:56.548082688,2253,1361,879,0.0
297,"id:000297,src:000000,op:flip1,pos:7241,+cov",2019-10-30 14:10:56.552082432,2258,1347,884,0.0
298,"id:000298,src:000000,op:flip1,pos:7241",2019-10-30 14:10:56.540082432,2258,1350,884,0.0
299,"id:000299,src:000000,op:flip1,pos:7241",2019-10-30 14:10:56.560082432,2258,1339,884,0.0
300,"id:000300,src:000000,op:flip1,pos:7241",2019-10-30 14:10:56.556082432,2258,1356,884,0.0
301,"id:000301,src:000000,op:flip1,pos:7244",2019-10-30 14:10:56.536082432,2258,1406,884,0.0
302,"id:000302,src:000000,op:flip1,pos:7245,+cov",2019-10-30 14:10:56.560082432,2264,1351,890,0.0
303,"id:000303,src:000000,op:flip1,pos:7245",2019-10-30 14:10:56.544082432,2264,1390,890,0.0
304,"id:000304,src:000000,op:flip1,pos:7247,+cov",2019-10-30 14:10:56.540082432,2271,1338,897,0.0
305,"id:000305,src:000000,op:flip1,pos:7265,+cov",2019-10-30 14:10:56.544082432,2272,962,898,0.0
